hgnc_id	symbol	name	aliases	entrez	ensembl	uniprot	chromosome
HGNC:6482	LAMA2	laminin, alpha 2	LAMM	3908	ENSG00000196569	P24043	6q22-q23
HGNC:6483	LAMA3	laminin, alpha 3	BM600-150kDa|LAMNA|epiligrin|kalinin-165kDa|nicein-150kDa	3909	ENSG00000053747	Q16787	18q11.2
HGNC:6484	LAMA4	laminin, alpha 4	LAMA3	3910	ENSG00000112769	Q16363	6q21
HGNC:6485	LAMA5	laminin, alpha 5		3911	ENSG00000130702	O15230	20q13.2-q13.3
HGNC:6486	LAMB1	laminin, beta 1	CLM	3912	ENSG00000091136	P07942	7q22
HGNC:6487	LAMB2	laminin, beta 2 (laminin S)	LAMS	3913	ENSG00000172037	P55268	3p21.3-p21.2
HGNC:6490	LAMB3	laminin, beta 3	BM600-125kDa|LAMNB1|kalinin-140kDa|nicein-125kDa	3914	ENSG00000196878	Q13751	1q32
HGNC:6491	LAMB4	laminin, beta 4		22798	ENSG00000091128	A4D0S4	7q31
HGNC:6492	LAMC1	laminin, gamma 1 (formerly LAMB2)	LAMB2	3915	ENSG00000135862	P11047	1q31
HGNC:6493	LAMC2	laminin, gamma 2	BM600-100kDa|EBR2|EBR2A|LAMB2T|LAMNB2|kalinin-105kDa|nicein-100kDa	3918	ENSG00000058085	Q13753	1q25-q31
HGNC:6494	LAMC3	laminin, gamma 3	DKFZp434E202	10319	ENSG00000050555	Q9Y6N6	9q31-q34
HGNC:6499	LAMP1	lysosomal-associated membrane protein 1	CD107a	3916	ENSG00000185896	P11279	13q34
HGNC:6501	LAMP2	lysosomal-associated membrane protein 2	CD107b	3920	ENSG00000005893	P13473	Xq24-q25
HGNC:14582	LAMP3	lysosomal-associated membrane protein 3	CD208|DC-LAMP|DCLAMP|LAMP|TSC403	27074	ENSG00000078081	Q9UQV4	3q26.3-q27
HGNC:16097	LAMP5	lysosomal-associated membrane protein family, member 5	BAD-LAMP|C20orf103|UNC-43|dJ1119D9.3	24141	ENSG00000125869	Q9UJQ1	20p12
HGNC:26068	LAMTOR1	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1	C11orf59|FLJ20625|Pdro|Ragulator1|p18|p27RF-Rho	55004	ENSG00000149357	Q6IAA8	11q13.4
HGNC:29796	LAMTOR2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2	ENDAP|MAPBPIP|MAPKSP1AP|ROBLD3|Ragulator2|p14	28956	ENSG00000116586	Q9Y2Q5	1q22
HGNC:15606	LAMTOR3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3	MAP2K1IP1|MAPBP|MAPKSP1|MP1|Ragulator3	8649	ENSG00000109270	Q9UHA4	4q24-q26
HGNC:33772	LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4	C7orf59	389541	ENSG00000188186	Q0VGL1	7q22
HGNC:17955	LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5	HBXIP|MGC71071|XIP	10542	ENSG00000134248	O43504	1p12
HGNC:6508	LANCL1	LanC lantibiotic synthetase component C-like 1 (bacterial)	GPR69A|p40	10314	ENSG00000115365	O43813	2q33-q35
HGNC:6509	LANCL2	LanC lantibiotic synthetase component C-like 2 (bacterial)	GPR69B|TASP	55915	ENSG00000132434	Q9NS86	7q31.1-q31.33
HGNC:24767	LANCL3	LanC lantibiotic synthetase component C-like 3 (bacterial)	FLJ42925	347404	ENSG00000147036	Q6ZV70	Xp21.1
HGNC:18449	LAP3	leucine aminopeptidase 3	LAP|LAPEP|PEPS	51056	ENSG00000002549	P28838	4p15.33
HGNC:6924	LAPTM4A	lysosomal protein transmembrane 4 alpha	HUMORF13|KIAA0108|LAPTM4|MBNT|Mtrp	9741	ENSG00000068697	Q15012	2p24.1
HGNC:13646	LAPTM4B	lysosomal protein transmembrane 4 beta	LC27	55353	ENSG00000104341	Q86VI4	8q22.1
HGNC:29612	LAPTM5	lysosomal protein transmembrane 5		7805	ENSG00000162511	Q13571	1p34
HGNC:6511	LARGE	like-glycosyltransferase	KIAA0609	9215	ENSG00000133424	O95461	22q12.3
HGNC:29531	LARP1	La ribonucleoprotein domain family, member 1	KIAA0731|LARP|MGC19556	23367	ENSG00000155506	Q6PKG0	5q33.2
HGNC:24704	LARP1B	La ribonucleoprotein domain family, member 1B	DKFZp434K245|DKFZp686E0316|FLJ10378|LARP2	55132	ENSG00000138709	Q659C4	4q28.2
HGNC:24320	LARP4	La ribonucleoprotein domain family, member 4	PP13296	113251	ENSG00000161813	Q71RC2	12q13.12
HGNC:28987	LARP4B	La ribonucleoprotein domain family, member 4B	KIAA0217|LARP5	23185	ENSG00000107929	Q92615	10p15.3
HGNC:24012	LARP6	La ribonucleoprotein domain family, member 6	FLJ11196|acheron	55323	ENSG00000166173	Q9BRS8	15q23
HGNC:24912	LARP7	La ribonucleoprotein domain family, member 7	DKFZP564K112|HDCMA18P|PIP7S	51574	ENSG00000174720	Q4G0J3	4q25
HGNC:6512	LARS	leucyl-tRNA synthetase	FLJ10595|FLJ21788|HSPC192|LARS1|LEUS|RNTLS	51520	ENSG00000133706	Q9P2J5	5q32
HGNC:17095	LARS2	leucyl-tRNA synthetase 2, mitochondrial	KIAA0028|LEURS|MGC26121	23395	ENSG00000011376	Q15031	3p21.3
HGNC:25726	LAS1L	LAS1-like (S. cerevisiae)	FLJ12525	81887	ENSG00000001497	Q9Y4W2	Xq12
HGNC:6513	LASP1	LIM and SH3 protein 1	Lasp-1|MLN50	3927	ENSG00000002834	Q14847	17q11-q21.3
HGNC:18874	LAT	linker for activation of T cells	LAT1	27040	ENSG00000213658	O43561	16q13
HGNC:12749	LAT2	linker for activation of T cells family, member 2	HSPC046|LAB|NTAL|WBSCR15|WBSCR5|WSCR5	7462	ENSG00000086730	Q9GZY6	7q11.23
HGNC:6514	LATS1	large tumor suppressor kinase 1	WARTS	9113	ENSG00000131023	O95835	6q25.1
HGNC:6515	LATS2	large tumor suppressor kinase 2		26524	ENSG00000150457	Q9NRM7	13q11-q12
HGNC:26005	LAX1	lymphocyte transmembrane adaptor 1	FLJ20340|LAX	54900	ENSG00000122188	Q8IWV1	1q32.1
HGNC:29471	LAYN	layilin	FLJ30977|FLJ31092	143903	ENSG00000204381	Q6UX15	11q23.1
HGNC:29532	LBH	limb bud and heart development		81606	ENSG00000213626	Q53QV2	2p23.1
HGNC:6517	LBP	lipopolysaccharide binding protein	BPIFD2	3929	ENSG00000129988	P18428	20q11.23
HGNC:6518	LBR	lamin B receptor	DHCR14B|TDRD18	3930	ENSG00000143815	Q14739	1q42.1
HGNC:16960	LBX1	ladybird homeobox 1	HPX6|LBX1H	10660	ENSG00000138136	P52954	10q24.32
HGNC:15525	LBX2	ladybird homeobox 2		85474	ENSG00000179528	Q6XYB7	2p13.1
HGNC:31923	LCA5	Leber congenital amaurosis 5	C6orf152	167691	ENSG00000135338	Q86VQ0	6q14
HGNC:1255	LCA5L	Leber congenital amaurosis 5-like	C21orf13|MGC33295	150082	ENSG00000157578	O95447	21q22.2
HGNC:6522	LCAT	lecithin-cholesterol acyltransferase		3931	ENSG00000213398	P04180	16q22.1
HGNC:29459	LCE1A	late cornified envelope 1A	LEP1	353131	ENSG00000186844	Q5T7P2	1q21.3
HGNC:16611	LCE1B	late cornified envelope 1B	LEP2|SPRL2A	353132	ENSG00000196734	Q5T7P3	1q21.3
HGNC:29464	LCE1C	late cornified envelope 1C	LEP3	353133	ENSG00000197084	Q5T751	1q21.3
HGNC:29465	LCE1D	late cornified envelope 1D	LEP4	353134	ENSG00000172155	Q5T752	1q21.3
HGNC:29466	LCE1E	late cornified envelope 1E	LEP5	353135	ENSG00000186226	Q5T753	1q21.3
HGNC:29467	LCE1F	late cornified envelope 1F	LEP6	353137	ENSG00000240386	Q5T754	1q21.3
HGNC:29469	LCE2A	late cornified envelope 2A	LEP9	353139	ENSG00000187173	Q5TA79	1q21.3
HGNC:16610	LCE2B	late cornified envelope 2B	LEP10|SPRL1B|XP5	26239	ENSG00000159455	O14633	1q21
HGNC:29460	LCE2C	late cornified envelope 2C	LEP11	353140	ENSG00000187180	Q5TA81	1q21.3
HGNC:16518	LCE2D	late cornified envelope 2D	LEP12|SPRL1A	353141	ENSG00000187223	Q5TA82	1q21.3
HGNC:29461	LCE3A	late cornified envelope 3A	LEP13	353142	ENSG00000185962	Q5TA76	1q21.3
HGNC:29462	LCE3B	late cornified envelope 3B	LEP14	353143	ENSG00000187238	Q5TA77	1q21.3
HGNC:16612	LCE3C	late cornified envelope 3C	LEP15|SPRL3A	353144	ENSG00000244057	Q5T5A8	1q21.3
HGNC:16615	LCE3D	late cornified envelope 3D	LEP16|SPRL6A|SPRL6B	84648	ENSG00000163202	Q9BYE3	1q21
HGNC:29463	LCE3E	late cornified envelope 3E	LEP17	353145	ENSG00000185966	Q5T5B0	1q21.3
HGNC:16613	LCE4A	late cornified envelope 4A	LEP8|SPRL4A	199834	ENSG00000187170	Q5TA78	1q22
HGNC:16614	LCE5A	late cornified envelope 5A	LEP18|SPRL5A	254910	ENSG00000186207	Q5TCM9	1q21.3
HGNC:31824	LCE6A	late cornified envelope 6A	C1orf44	448835	ENSG00000235942	A0A183	1q21.3
HGNC:6524	LCK	lymphocyte-specific protein tyrosine kinase		3932	ENSG00000182866	P06239	1p34.3
HGNC:26756	LCLAT1	lysocardiolipin acyltransferase 1	AGPAT8|ALCAT1|FLJ37965|LYCAT	253558	ENSG00000172954	Q6UWP7	2p23.1
HGNC:17557	LCMT1	leucine carboxyl methyltransferase 1	CGI-68|PPMT1	51451	ENSG00000205629	Q9UIC8	16p12.1
HGNC:17558	LCMT2	leucine carboxyl methyltransferase 2	KIAA0547|MGC9534|PPM2|TYW4	9836	ENSG00000168806	O60294	15q15.3
HGNC:6525	LCN1	lipocalin 1	MGC71975|PMFA|TLC|TP|VEGP	3933	ENSG00000160349	P31025	9q34
HGNC:20892	LCN10	lipocalin 10		414332	ENSG00000187922	Q6JVE6	9q34.3
HGNC:28733	LCN12	lipocalin 12	MGC48935	286256	ENSG00000184925	Q6JVE5	9q34
HGNC:33777	LCN15	lipocalin 15	PRO6093|UNQ2541	389812	ENSG00000177984	Q6UWW0	9q34.3
HGNC:6526	LCN2	lipocalin 2	24p3|NGAL	3934	ENSG00000148346	P80188	9q34
HGNC:17337	LCN6	lipocalin 6		158062	ENSG00000267206	P62502	9q34.3
HGNC:27038	LCN8	lipocalin 8	LCN5	138307	ENSG00000204001	Q6JVE9	9q34.3
HGNC:17442	LCN9	lipocalin 9		392399	ENSG00000148386	Q8WX39	9q34
HGNC:34436	LCNL1	lipocalin-like 1	FLJ45224	401562	ENSG00000214402	Q6ZST4	9q34.3
HGNC:29503	LCOR	ligand dependent nuclear receptor corepressor	FLJ38026|KIAA1795|MLR2	84458	ENSG00000196233	Q96JN0	10q24
HGNC:30776	LCORL	ligand dependent nuclear receptor corepressor-like	FLJ30696|MLR1	254251	ENSG00000178177	Q8N3X6	4p15.32
HGNC:6528	LCP1	lymphocyte cytosolic protein 1 (L-plastin)	CP64|L-PLASTIN|LC64P|PLS2	3936	ENSG00000136167	P13796	13q14.3
HGNC:6529	LCP2	lymphocyte cytosolic protein 2 (SH2 domain containing leukocyte protein of 76kDa)	SLP-76|SLP76	3937	ENSG00000043462	Q13094	5q35.1
HGNC:6530	LCT	lactase		3938	ENSG00000115850	P09848	2q21
HGNC:15583	LCTL	lactase-like	FLJ33279|KLG|KLPH	197021	ENSG00000188501	Q6UWM7	15q21.3
HGNC:6532	LDB1	LIM domain binding 1	CLIM2|NLI	8861	ENSG00000198728	Q86U70	10q24-q25
HGNC:6533	LDB2	LIM domain binding 2	CLIM1|LDB1	9079	ENSG00000169744	O43679	4p16
HGNC:15710	LDB3	LIM domain binding 3	KIAA0613|PDLIM6|ZASP	11155	ENSG00000122367	O75112	10q22.3-q23.2
HGNC:6535	LDHA	lactate dehydrogenase A		3939	ENSG00000134333	P00338	11p15.1
HGNC:28335	LDHAL6A	lactate dehydrogenase A-like 6A	LDH6A|MGC23940	160287	ENSG00000166800	Q6ZMR3	11p15.1
HGNC:21481	LDHAL6B	lactate dehydrogenase A-like 6B	LDH6B|LDHAL6|LDHL	92483	ENSG00000171989	Q9BYZ2	15q21.3
HGNC:6541	LDHB	lactate dehydrogenase B		3945	ENSG00000111716	P07195	12p12.2-p12.1
HGNC:6544	LDHC	lactate dehydrogenase C	CT32	3948	ENSG00000166796	P07864	11p15.1
HGNC:19708	LDHD	lactate dehydrogenase D		197257	ENSG00000166816	Q86WU2	16q22.3
HGNC:6547	LDLR	low density lipoprotein receptor	LDLCQ2	3949	ENSG00000130164	P01130	19p13.2
HGNC:32069	LDLRAD1	low density lipoprotein receptor class A domain containing 1		388633	ENSG00000203985	Q5T700	1p32.3
HGNC:32071	LDLRAD2	low density lipoprotein receptor class A domain containing 2		401944	ENSG00000187942	Q5SZI1	1p36.12
HGNC:27046	LDLRAD3	low density lipoprotein receptor class A domain containing 3		143458	ENSG00000179241	Q86YD5	11p13
HGNC:1224	LDLRAD4	low density lipoprotein receptor class A domain containing 4	C18orf1	753	ENSG00000168675	O15165	18p11.21
HGNC:18640	LDLRAP1	low density lipoprotein receptor adaptor protein 1	ARH|ARH2|DKFZp586D0624|FHCB1|FHCB2|MGC34705	26119	ENSG00000157978	Q5SW96	1p36-p35
HGNC:6548	LDOC1	leucine zipper, down-regulated in cancer 1	BCUR1|Mar7|Mart7	23641	ENSG00000182195	O95751	Xq27
HGNC:13343	LDOC1L	leucine zipper, down-regulated in cancer 1-like	DKFZp761O17121|Mar6|Mart6|dJ1033E15.2	84247	ENSG00000188636	Q6ICC9	22q13.3
HGNC:29571	LEAP2	liver expressed antimicrobial peptide 2	LEAP-2	116842	ENSG00000164406	Q969E1	5q31.1
HGNC:17005	LECT1	leukocyte cell derived chemotaxin 1	BRICD3|CHM-I|CHM1|MYETS1|chondromodulin	11061	ENSG00000136110	O75829	13q14.3
HGNC:6550	LECT2	leukocyte cell-derived chemotaxin 2	chm-II|chm2	3950	ENSG00000145826	O14960	5q31.1
HGNC:6551	LEF1	lymphoid enhancer-binding factor 1	TCF10|TCF1ALPHA|TCF7L3	51176	ENSG00000138795	Q9UJU2	4q23-q25
HGNC:6552	LEFTY1	left-right determination factor 1	LEFTB|LEFTYB	10637	ENSG00000243709	O75610	1q42.1
HGNC:3122	LEFTY2	left-right determination factor 2	EBAF|LEFTA|LEFTYA|TGFB4	7044	ENSG00000143768	O00292	1q42.1
HGNC:33765	LEKR1	leucine, glutamate and lysine rich 1	FLJ16641	389170	ENSG00000197980	Q6ZMV7	3q25.31
HGNC:32046	LELP1	late cornified envelope-like proline-rich 1		149018	ENSG00000203784	Q5T871	1q21.3
HGNC:18725	LEMD1	LEM domain containing 1	CT50|LEMP-1	93273	ENSG00000186007	Q68G75	1q32.1
HGNC:21244	LEMD2	LEM domain containing 2	NET25|dJ482C21.1	221496	ENSG00000161904	Q8NC56	6p21.31
HGNC:28887	LEMD3	LEM domain containing 3	MAN1	23592	ENSG00000174106	Q9Y2U8	12q14
HGNC:14429	LENEP	lens epithelial protein	LEP503	55891	ENSG00000163352	Q9Y5L5	1q22.2
HGNC:15502	LENG1	leukocyte receptor cluster (LRC) member 1		79165	ENSG00000105617	Q96BZ8	19q13.4
HGNC:15500	LENG8	leukocyte receptor cluster (LRC) member 8	KIAA1932|MGC40108|pp13842	114823	ENSG00000167615	Q96PV6	19q13.4
HGNC:16306	LENG9	leukocyte receptor cluster (LRC) member 9		94059	ENSG00000182909	Q96B70	19q13.4
HGNC:30401	LEO1	Leo1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)		123169	ENSG00000166477	Q8WVC0	15q21.2
HGNC:6553	LEP	leptin	OB|OBS	3952	ENSG00000174697	P41159	7q31
HGNC:6554	LEPR	leptin receptor	CD295|OBR	3953	ENSG00000116678	P48357	1p31
HGNC:19316	LEPRE1	leucine proline-enriched proteoglycan (leprecan) 1	GROS1|LEPRECAN|MGC117314|P3H1	64175	ENSG00000117385	Q32P28	1p34.1
HGNC:19317	LEPREL1	leprecan-like 1	FLJ10718|MLAT4|P3H2	55214	ENSG00000090530	Q8IVL5	3q29
HGNC:19318	LEPREL2	leprecan-like 2	GRCB|HSU47926|P3H3	10536	ENSG00000110811	Q8IVL6	12p13.31
HGNC:16946	LEPREL4	leprecan-like 4	NO55|SC65	10609	ENSG00000141696	Q92791	17q12
HGNC:29477	LEPROT	leptin receptor overlapping transcript	FLJ90360|OB-RGRP|OBRGRP|VPS55	54741	ENSG00000213625	O15243	1p31.2
HGNC:6555	LEPROTL1	leptin receptor overlapping transcript-like 1	Vps55|my047	23484	ENSG00000104660	O95214	8p21
HGNC:6556	LETM1	leucine zipper-EF-hand containing transmembrane protein 1		3954	ENSG00000168924	O95202	4p16.3
HGNC:14648	LETM2	leucine zipper-EF-hand containing transmembrane protein 2	FLJ25409	137994	ENSG00000165046	Q2VYF4	8p12
HGNC:24241	LETMD1	LETM1 domain containing 1	HCCR1	25875	ENSG00000050426	Q6P1Q0	12q13.13
HGNC:31953	LEUTX	leucine twenty homeobox		342900	ENSG00000213921	A8MZ59	19q13.2
HGNC:6560	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	SCDO3	3955	ENSG00000106003	Q8NES3	7p22.3
HGNC:6561	LGALS1	lectin, galactoside-binding, soluble, 1	GBP	3956	ENSG00000100097	P09382	22q13.1
HGNC:15788	LGALS12	lectin, galactoside-binding, soluble, 12	GRIP1	85329	ENSG00000133317	Q96DT0	11q13
HGNC:15449	LGALS13	lectin, galactoside-binding, soluble, 13	PLAC8|PP13	29124	ENSG00000105198	Q9UHV8	19q13.1
HGNC:30054	LGALS14	lectin, galactoside-binding, soluble, 14	CLC2|PPL13	56891	ENSG00000006659	Q8TCE9	19q13
HGNC:40039	LGALS16	lectin, galactoside-binding, soluble, 16		148003	ENSG00000249861	A8MUM7	19q13.2
HGNC:6562	LGALS2	lectin, galactoside-binding, soluble, 2	HL14	3957	ENSG00000100079	P05162	22q13.1
HGNC:6563	LGALS3	lectin, galactoside-binding, soluble, 3	GALIG|LGALS2|MAC-2	3958	ENSG00000131981	P17931	14q22.3
HGNC:6564	LGALS3BP	lectin, galactoside-binding, soluble, 3 binding protein	90K|BTBD17B|MAC-2-BP|TANGO10B	3959	ENSG00000108679	Q08380	17q25
HGNC:6565	LGALS4	lectin, galactoside-binding, soluble, 4	GAL4	3960	ENSG00000171747	P56470	19q13.2
HGNC:6568	LGALS7	lectin, galactoside-binding, soluble, 7	GAL7|LGALS7A|PIG1|TP53I1	3963	ENSG00000205076	P47929	19q13.13
HGNC:34447	LGALS7B	lectin, galactoside-binding, soluble, 7B	GAL7	653499	ENSG00000178934	P47929	19q13.2
HGNC:6569	LGALS8	lectin, galactoside-binding, soluble, 8	PCTA-1	3964	ENSG00000116977	O00214	1q43
HGNC:6570	LGALS9	lectin, galactoside-binding, soluble, 9	LGALS9A	3965	ENSG00000168961	O00182	17q11.2
HGNC:24842	LGALS9B	lectin, galactoside-binding, soluble, 9B		284194	ENSG00000170298	Q3B8N2	17p11.2
HGNC:33874	LGALS9C	lectin, galactoside-binding, soluble, 9C		654346	ENSG00000171916	Q6DKI2	17p11.2
HGNC:25012	LGALSL	lectin, galactoside-binding-like	GRP|HSPC159	29094	ENSG00000119862	Q3ZCW2	2p14
HGNC:6572	LGI1	leucine-rich, glioma inactivated 1	EPITEMPIN|EPT|ETL1|IB1099	9211	ENSG00000108231	O95970	10q24
HGNC:18710	LGI2	leucine-rich repeat LGI family, member 2	FLJ10675|KIAA1916	55203	ENSG00000153012	Q8N0V4	4p15.31
HGNC:18711	LGI3	leucine-rich repeat LGI family, member 3		203190	ENSG00000168481	Q8N145	8p21.2
HGNC:18712	LGI4	leucine-rich repeat LGI family, member 4		163175	ENSG00000153902	Q8N135	19q13.13
HGNC:9472	LGMN	legumain	LGMN1|PRSC1	5641	ENSG00000100600	Q99538	14q32.12
HGNC:13299	LGR4	leucine-rich repeat containing G protein-coupled receptor 4	GPR48	55366	ENSG00000205213	Q9BXB1	11p14-p13
HGNC:4504	LGR5	leucine-rich repeat containing G protein-coupled receptor 5	FEX|GPR49|GPR67|HG38	8549	ENSG00000139292	O75473	12q22-q23
HGNC:19719	LGR6	leucine-rich repeat containing G protein-coupled receptor 6	FLJ14471	59352	ENSG00000133067	Q9HBX8	1q32.1
HGNC:21016	LGSN	lengsin, lens protein with glutamine synthetase domain	GLULD1|LGS	51557	ENSG00000146166	Q5TDP6	6q12
HGNC:6584	LHB	luteinizing hormone beta polypeptide	CGB4|LSH-B|hLHB	3972	ENSG00000104826	P01229	19q13.3
HGNC:6585	LHCGR	luteinizing hormone/choriogonadotropin receptor	HHG|LCGR|LGR2|LHR|ULG5	3973	ENSG00000138039	P22888	2p21
HGNC:6586	LHFP	lipoma HMGIC fusion partner	MGC22429	10186	ENSG00000183722	Q9Y693	13q12
HGNC:6587	LHFPL1	lipoma HMGIC fusion partner-like 1		340596	ENSG00000182508	Q86WI0	Xq23
HGNC:6588	LHFPL2	lipoma HMGIC fusion partner-like 2	KIAA0206	10184	ENSG00000145685	Q6ZUX7	5q13
HGNC:6589	LHFPL3	lipoma HMGIC fusion partner-like 3	LHFPL4	375612	ENSG00000187416	Q86UP9	7q22.2
HGNC:29568	LHFPL4	lipoma HMGIC fusion partner-like 4		375323	ENSG00000156959	Q7Z7J7	3p25.3
HGNC:21253	LHFPL5	lipoma HMGIC fusion partner-like 5	DFNB67|MGC33835|Tmhs|dJ510O8.8	222662	ENSG00000197753	Q8TAF8	6p21.31
HGNC:30042	LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase	HDHD2B	64077	ENSG00000107902	Q9H008	10q26.2
HGNC:6593	LHX1	LIM homeobox 1	LIM-1|LIM1	3975	ENSG00000132130	P48742	17q12
HGNC:6594	LHX2	LIM homeobox 2	LH-2|hLhx2	9355	ENSG00000106689	P50458	9q33.3
HGNC:6595	LHX3	LIM homeobox 3		8022	ENSG00000107187	Q9UBR4	9q34.3
HGNC:21734	LHX4	LIM homeobox 4	Gsh4	89884	ENSG00000121454	Q969G2	1q25.3
HGNC:14216	LHX5	LIM homeobox 5		64211	ENSG00000089116	Q9H2C1	12q24.13
HGNC:21735	LHX6	LIM homeobox 6	LHX6.1	26468	ENSG00000106852	Q9UPM6	9q33.2
HGNC:28838	LHX8	LIM homeobox 8	Lhx7	431707	ENSG00000162624	Q68G74	1p31.1
HGNC:14222	LHX9	LIM homeobox 9		56956	ENSG00000143355	Q9NQ69	1q31.1
HGNC:16429	LIAS	lipoic acid synthetase	LAS	11019	ENSG00000121897	O43766	4p14
HGNC:6596	LIF	leukemia inhibitory factor	CDF|DIA|HILDA	3976	ENSG00000128342	P15018	22q12.2
HGNC:6597	LIFR	leukemia inhibitory factor receptor alpha	CD118	3977	ENSG00000113594	P42702	5p13-p12
HGNC:6598	LIG1	ligase I, DNA, ATP-dependent		3978	ENSG00000105486	P18858	19q13.2-q13.3
HGNC:6600	LIG3	ligase III, DNA, ATP-dependent	LIG2	3980	ENSG00000005156	P49916	17q11.2-q12
HGNC:6601	LIG4	ligase IV, DNA, ATP-dependent		3981	ENSG00000174405	P49917	13q33-q34
HGNC:6602	LILRA1	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 1	CD85i|LIR-6|LIR6	11024	ENSG00000104974	O75019	19q13.4
HGNC:6603	LILRA2	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 2	CD85h|ILT1|LIR-7|LIR7	11027	ENSG00000239998	Q8N149	19q13.4
HGNC:6604	LILRA3	leukocyte immunoglobulin-like receptor, subfamily A (without TM domain), member 3	CD85e|HM31|HM43|ILT6|LIR-4|LIR4	11026		Q8N6C8	19q13.4
HGNC:15503	LILRA4	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 4	CD85g|ILT7	23547	ENSG00000239961	P59901	19q13.4
HGNC:16309	LILRA5	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5	CD85|CD85f|ILT11|LILRB7|LIR9	353514	ENSG00000187116	A6NI73	19q13.4
HGNC:15495	LILRA6	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 6	CD85b|ILT8|LILRB6	79168	ENSG00000244482	Q6PI73	19q13.4
HGNC:6605	LILRB1	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1	CD85|CD85j|ILT2|LIR-1|LIR1|MIR-7	10859		Q8NHL6	19q13.4
HGNC:6606	LILRB2	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 2	CD85d|ILT4|LIR-2|LIR2|MIR-10|MIR10	10288	ENSG00000131042	Q8N423	19q13.4
HGNC:6607	LILRB3	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 3	CD85a|HL9|ILT5|LIR-3|LIR3	11025	ENSG00000204577	O75022	19q13.4
HGNC:6608	LILRB4	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 4	CD85k|HM18|ILT3|LIR-5|LIR5	11006		Q8NHJ6	19q13.4
HGNC:6609	LILRB5	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 5	CD85c|LIR-8|LIR8	10990	ENSG00000105609	O75023	19q13.4
HGNC:6610	LIM2	lens intrinsic membrane protein 2, 19kDa	MP17|MP19	3982	ENSG00000105370	P55344	19q13.4
HGNC:24636	LIMA1	LIM domain and actin binding 1	EPLIN	51474	ENSG00000050405	Q9UHB6	12q13.12
HGNC:29191	LIMCH1	LIM and calponin homology domains 1	DKFZP686A01247|LIMCH1A|LMO7B	22998	ENSG00000064042	Q9UPQ0	4p13
HGNC:6612	LIMD1	LIM domains containing 1		8994	ENSG00000144791	Q9UGP4	3p21.31
HGNC:28142	LIMD2	LIM domain containing 2	MGC10986	80774	ENSG00000136490	Q9BT23	17q23.3
HGNC:26016	LIME1	Lck interacting transmembrane adaptor 1	FLJ20406|LIME|dJ583P15.4	54923	ENSG00000203896	Q9H400	20q13.33
HGNC:6613	LIMK1	LIM domain kinase 1	LIMK	3984	ENSG00000106683	P53667	7q11.23
HGNC:6614	LIMK2	LIM domain kinase 2		3985	ENSG00000182541	P53671	22q12
HGNC:6616	LIMS1	LIM and senescent cell antigen-like domains 1	PINCH|PINCH1	3987	ENSG00000169756	P48059	2q12.3
HGNC:16084	LIMS2	LIM and senescent cell antigen-like domains 2		55679	ENSG00000072163	Q7Z4I7	2q21.1
HGNC:30047	LIMS3	LIM and senescent cell antigen-like domains 3		96626	ENSG00000256977	P0CW19	2q13
HGNC:39941	LIMS3L	LIM and senescent cell antigen-like domains 3-like		100288695	ENSG00000256671	P0CW20	2q13
HGNC:15986	LIN28A	lin-28 homolog A (C. elegans)	CSDD1|FLJ12457|LIN-28|LIN28|ZCCHC1	79727	ENSG00000131914	Q9H9Z2	1p35.3
HGNC:32207	LIN28B	lin-28 homolog B (C. elegans)	CSDD2|FLJ16517	389421	ENSG00000187772	Q6ZN17	6q21
HGNC:33234	LIN37	lin-37 homolog (C. elegans)	F25965|ZK418.4|lin-37	55957	ENSG00000267796	Q96GY3	19q13.1
HGNC:19856	LIN52	lin-52 homolog (C. elegans)	C14orf46	91750	ENSG00000205659	Q52LA3	14q24.2
HGNC:25397	LIN54	lin-54 homolog (C. elegans)	CXCDC1|DKFZp686L1814|JC8.6|MIP120	132660	ENSG00000189308	Q6MZP7	4q21.22
HGNC:17787	LIN7A	lin-7 homolog A (C. elegans)	LIN-7A|MALS-1|TIP-33|VELI1	8825	ENSG00000111052	O14910	12q21
